participantNo,inputType,trialNo,inputTime,prepTime,msg,orgMsg,msgLen,wpm,incorrect_fixed,fixes,taskType,setNum,totalTime,entryTime,corrTime,acCount,inf,correct,uncorrected_error_rate,corrected_error_rate,bandwidth
27,Keyboard,17,18460,296,Boy told the doctor he wants to become a pilot once he grows up,"Boy told the doctor he wants to become a pilot once he grows up
",63,40.30335861321777,17,2,Transcription,D2,19167,18871,684,2,0,63,0.0,0.26153846153846155,0.7682926829268293
27,Keyboard,18,8206,680,The person makes a soccer ball shaped cake in the hosue,"The person makes a soccer ball shaped cake in the house
",55,78.966609797709,0,0,Transcription,D1,9965,9285,0,0,2,53,0.03636363636363636,0.0,0.9636363636363636
27,Keyboard,19,10220,2296,The person makes a soccer ball shaped cake in the house,"The person makes a soccer ball shaped cake in the house
",55,63.405088062622305,9,1,Transcription,D1,13167,10871,639,1,0,55,0.0,0.16071428571428573,0.8461538461538461
27,Keyboard,20,27237,975,The man was torn between his love and his love for soccer,"The man was torn between his love and his love for soccer
",57,24.672320740169624,16,4,Transcription,D1,28875,27901,8907,3,0,57,0.0,0.26229508196721313,0.7402597402597403
28,Keyboard,1,23963,1470,"Sally puts broccoli on her hotdog, she loves vegetables","Sally puts broccoli on her hotdog, she loves vegetables
",55,27.041689270959395,12,7,Transcription,C1,25967,24497,3098,3,0,55,0.0,0.1935483870967742,0.7432432432432432
28,Keyboard,2,22226,4932,The man used the pan to scoop the turtle out of the river ,"The man used the pan to scoop the turtle out of the river
",58,30.774768289390803,18,9,Transcription,C2,28162,23230,6789,1,0,57,0.0,0.2727272727272727,0.6785714285714286
28,Keyboard,3,29455,1451,The siblings spent all their money on a giant teddy bear,"The siblings spent all their money on a giant teddy bear
",56,22.40706161941946,39,27,Transcription,C1,31248,29797,6959,4,0,56,0.0,0.46987951807228917,0.45901639344262296
28,Keyboard,4,12439,1237,The teacher and her little daughter entered the airplane,"The teacher and her little daughters entered the airplane
",56,53.058927566524645,0,0,Transcription,C1,14442,13205,0,0,1,56,0.017543859649122806,0.0,0.9824561403508771
28,Keyboard,5,20322,1398,"The sun shine through the window of the hkme, lighting the baby's room","The sun shine through the window of the home, lighting the baby's room
",70,40.74402125775023,8,4,Transcription,C2,22277,20880,1797,1,1,69,0.013513513513513514,0.10810810810810811,0.8414634146341463
28,Keyboard,6,16006,1486,The group of friends spilt the cost of the boy's gift,"The group of friends split the cost of the boy's gift
",53,38.98538048231913,2,2,Transcription,C2,18130,16644,730,0,2,51,0.03636363636363636,0.03636363636363636,0.8947368421052632
28,Keyboard,7,19129,1535,The dog hypnotizes the girl into thinking the boy is sad,"The dog hypnotizes the girl into thinking the boy is sad
",56,34.50258769407706,2,2,Transcription,C1,21221,19686,1267,1,0,56,0.0,0.034482758620689655,0.9333333333333333
28,Keyboard,8,25567,2324,The teenagers gave a gift to their little brother Bobby,"The teenagers gave a gift to their little brother Bobby
",55,25.345171510149804,12,6,Transcription,C1,28823,26499,7650,1,0,55,0.0,0.19672131147540983,0.7534246575342466
28,Keyboard,9,12912,2561,The baby loves being in the house when the sun is shinning ,"The baby loves being in the house when the sun is shining
",59,53.90334572490706,1,1,Transcription,C1,16327,13766,464,0,1,57,0.01694915254237288,0.01694915254237288,0.95
28,Keyboard,10,15135,1305,The young mother and her friend boarded the airplane together,"The young mother and her friend boarded the airplane together
",61,47.57185332011893,8,8,Transcription,C2,16961,15657,1803,1,0,61,0.0,0.11594202898550725,0.7922077922077922
28,Keyboard,11,18105,1347,The teenagers went to Bruce's house to drink a cup of tea,"The teenagers went to Bruce's house to drink a cup of tea
",57,37.11681855840928,4,2,Transcription,C1,21142,19795,1866,2,0,57,0.0,0.06779661016949153,0.9047619047619048
28,Keyboard,12,13869,5145,The girl was confused when she saw a dog and a crying boy,"The girl was confused when she saw a dog and a crying boy
",57,48.453385247674674,3,3,Transcription,C1,21811,16666,880,0,0,57,0.0,0.05,0.9047619047619048
28,Keyboard,13,13376,1328,The friends were invited in for coffee,"The friends were invited in for a coffee
",38,33.193779904306226,7,7,Transcription,C2,15425,14098,1777,1,2,36,0.044444444444444446,0.15555555555555556,0.6923076923076923
28,Keyboard,14,14868,1653,Her love of soccer motivated her to eat healthy,"Her love of soccer motivated her to eat healthy
",47,37.12671509281679,10,10,Transcription,C2,17642,15989,2036,0,0,47,0.0,0.17543859649122806,0.7014925373134329
28,Keyboard,15,9604,1172,The doctor always kept fresh fruit in her home ,"The doctor always kept fresh fruit in her home
",47,57.47605164514786,0,0,Transcription,C2,11336,10164,0,0,0,46,0.0,0.0,1.0
28,Keyboard,16,10562,2313,A group of friends won  teddy bear in an amusement park ,"A group of friends won a teddy bear in an amusement park
",56,62.48816512024238,15,3,Transcription,C1,15017,12705,41,4,1,55,0.01694915254237288,0.2542372881355932,0.7432432432432432
28,Keyboard,17,27892,1246,"As she looked over at her crying child, she wondered why she didn't adopt a dog instead","As she looked over at her crying child, she wondered why she didn't adopt a dog instead
",87,36.99985658970314,21,10,Transcription,C2,29720,28475,5779,4,0,87,0.0,0.21649484536082475,0.7372881355932204
28,Keyboard,18,13467,1401,The child cried because a man told him Santa wasn't real,"The child cried because a man told him Santa wasn't real
",56,49.00868790376475,3,3,Transcription,C1,15235,13834,773,1,0,56,0.0,0.05084745762711865,0.9032258064516129
28,Keyboard,19,20703,1148,The baby gleefully danced to the music playing on his father's phone ,"The baby gleefully danced to the music playing on his father's phone
",69,39.41457759744965,17,11,Transcription,C2,22372,21224,3293,3,0,68,0.0,0.21518987341772153,0.7083333333333334
28,Keyboard,20,16553,2574,She asked Santa to provide a gift for those less fortunate then herself,"She asked Santa to provide a gift for those less fortunate then herself
",71,50.74608832235848,3,3,Transcription,C2,20343,17770,2374,0,0,71,0.0,0.04054054054054054,0.922077922077922
28,Speech,1,18056,583,A teddy bear cost too much money for the teenagers to buy,"A teddy bear cost too much money for the teenagers to buy
",57,37.21754541426672,11,7,Transcription,D1,21520,20938,5270,0,0,57,0.0,0.171875,0.76
28,Speech,2,3479,2674,The man narrated his cooking challenge to his pet turtle,"The man narrated his cooking challenge to his pet turtle
",56,189.70968669157804,0,0,Transcription,D2,7427,4753,0,0,0,56,0.0,0.0,1.0
28,Speech,3,18667,2786,The baby stays in the house so that he's not sunburned,"The baby stays in the house so that he's not sunburned
",54,34.07082016392564,5,5,Transcription,D1,22142,19356,8261,0,0,54,0.0,0.0847457627118644,0.84375
28,Speech,4,18435,1730,The woman found money on the ground next to the swing set,"The woman found money on the ground next to the swing set
",57,36.45240032546786,16,11,Transcription,D1,20877,19147,8650,0,0,57,0.0,0.23529411764705882,0.6785714285714286
28,Speech,5,2687,3875,The boy rode his bike to see Santa Claus,"The boy rode his bike to see Santa Claus
",40,174.17193896538893,0,0,Transcription,D2,8119,4244,0,0,0,40,0.0,0.0,1.0
28,Speech,6,3291,3023,A man was torn between his love and his love for soccer,"The man was torn between his love and his love for soccer
",55,196.90063810391982,0,0,Transcription,D1,8168,5145,0,0,3,54,0.05263157894736842,0.0,0.9473684210526315
28,Speech,7,4584,7216,Tell me went on a sail cruise and met a little kitty cat,"Tell me went on a sail cruise and met a little kitty cat
",56,143.97905759162305,0,0,Transcription,D1,13331,6115,0,0,0,56,0.0,0.0,1.0
28,Speech,8,15195,3337,The woman thinks that hot dogs taste better than broccoli,"The woman thinks that hot dogs taste better than broccoli
",57,44.22507403751234,3,3,Transcription,D1,19252,15916,1443,0,0,57,0.0,0.05,0.9047619047619048
28,Speech,9,3785,4609,The grandmother loves to make stuffed animals for her grandchild,"The grandmother loves to make stuffed animals for her grandchild
",64,199.7357992073976,0,0,Transcription,D2,8793,4184,0,0,0,64,0.0,0.0,1.0
28,Speech,10,3015,3687,The doctor recommended that they have more fruit in the house,"The doctor recommended that they have more fruit in the house
",61,238.8059701492537,0,0,Transcription,D2,6763,3076,0,0,0,61,0.0,0.0,1.0
28,Speech,11,2622,3208,The mother could not afford to take her baby to the park,"The mother could not afford to take her baby to the park
",56,251.7162471395881,0,0,Transcription,D1,6517,3309,0,0,0,56,0.0,0.0,1.0
28,Speech,12,2981,3402,The doctor on the airplane gave the boy a lollipop,"The doctor on the airplane gave the little boy a lolly pop
",50,197.24924521972494,0,0,Transcription,D1,6470,3069,0,0,9,49,0.15517241379310345,0.0,0.8448275862068966
28,Speech,13,6895,4260,"She refused to eat broccoli, she'd prefer a hot dog","She refused to eat broccoli, she'd prefer a hot dog
",51,87.01957940536623,6,2,Transcription,D2,11651,7391,3941,0,0,51,0.0,0.11320754716981132,0.864406779661017
28,Speech,14,4609,4883,"For reasons unknown to his sister, the boy was afraid of the puppy","For reasons unknown to his sister, the boy was afraid of the puppy
",66,169.23410718160122,0,0,Transcription,D2,10771,5888,0,0,0,66,0.0,0.0,1.0
28,Speech,15,2702,3078,The mother paid for her child to go to the amusement park,"The mother paid for her child to go to the amusement park
",57,248.7046632124352,0,0,Transcription,D2,6470,3392,0,0,0,57,0.0,0.0,1.0
28,Speech,16,3236,3090,The person makes soccer ball shaped cake in the house,"The person makes a soccer ball shaped cake in the house
",53,192.83065512978985,0,0,Transcription,D1,7174,4084,0,0,2,51,0.03773584905660377,0.0,0.9622641509433962
28,Speech,17,12741,2920,The old man in admired the daisies in the park,"The old man admired the daisies in the park
",46,42.382858488344716,4,4,Transcription,D2,17399,14479,8257,0,3,43,0.06,0.08,0.7962962962962963
28,Speech,18,2981,4012,Show saw someone using a Santa Claus costume while biking,"Joe saw someone using a Santa Claus costume while biking
",57,225.42770882254277,0,0,Transcription,D1,11180,7168,0,0,3,54,0.05263157894736842,0.0,0.9473684210526315
28,Speech,19,3235,3484,The father told the son not to be afraid of Santa Claus,"The father told the son not to be afraid of Santa Claus
",55,200.30911901081916,0,0,Transcription,D2,8210,4726,0,0,0,55,0.0,0.0,1.0
28,Speech,20,2575,3236,The friend shared a cup of coffee at their home,"The friends shared a cup of coffee at their home
",47,214.36893203883494,0,0,Transcription,D2,7319,4083,0,0,1,47,0.020833333333333332,0.0,0.9791666666666666
29,Speech,1,1733,4300,The mother found money in the playground,"The mother found money in the playground
",40,270.0519330640508,0,0,Transcription,D2,7795,3495,0,0,0,40,0.0,0.0,1.0
29,Speech,2,2111,4322,Cats ride sailboats and children,"Cats ride sailboats and children
",32,176.2198010421601,0,0,Transcription,D2,8286,3964,0,0,0,32,0.0,0.0,1.0
29,Speech,3,3383,4804,The person makes a soccer ball shaped cake in the house,"The person makes a soccer ball shaped cake in the house
",55,191.54596511971624,0,0,Transcription,D1,11852,7049,0,0,0,55,0.0,0.0,1.0
29,Speech,4,2563,3615,The doctor brought an apple home from work,"The doctor brought an apple home from work
",42,191.96254389387437,0,0,Transcription,D2,7492,3877,0,0,0,42,0.0,0.0,1.0
29,Speech,5,3666,5205,The man was torn between his love and his love for soccer,"The man was torn between his love and his love for soccer
",57,183.30605564648118,0,0,Transcription,D1,11197,5993,0,0,0,57,0.0,0.0,1.0
29,Speech,6,3505,8780,The man set up on the bench to smell the flowers,"The man set up on the bench to smell the flowers
",48,160.91298145506423,0,0,Transcription,D2,15326,6546,0,0,0,48,0.0,0.0,1.0
29,Speech,7,4481,5213,The baby dance in front of his house because the sun was smiling,"The baby danced in front of his house because the sun was smiling
",64,168.71234099531358,0,0,Transcription,D2,12920,7707,0,0,1,64,0.015384615384615385,0.0,0.9846153846153847
29,Speech,8,3220,5005,The woman found money on the ground next to the swing set,"The woman found money on the ground next to the swing set
",57,208.69565217391306,0,0,Transcription,D1,9671,4666,0,0,0,57,0.0,0.0,1.0
29,Speech,9,4621,4576,The baby stays in the house so that he's not sunburned,"The baby stays in the house so that he's not sunburned
",54,137.63254706773424,0,0,Transcription,D1,10928,6352,0,0,0,54,0.0,0.0,1.0
29,Speech,10,1776,5024,Siblings buy presents for the teddy bear,"Siblings buy presents for the teddy bear
",40,263.5135135135135,3,1,Transcription,D2,9267,4243,203,0,0,40,0.0,0.07317073170731707,0.9090909090909091
29,Speech,11,2990,4452,The woman thinks hot dogs taste better than broccoli,"The woman thinks that hot dogs taste better than broccoli
",52,204.68227424749162,0,0,Transcription,D1,8633,4181,0,0,5,52,0.08771929824561403,0.0,0.9122807017543859
29,Speech,12,3371,7139,Joe saw someone using a Santa Claus costume while biking,"Joe saw someone using a Santa Claus costume while biking
",56,195.78760011865916,0,0,Transcription,D1,13672,6534,0,0,0,56,0.0,0.0,1.0
29,Speech,13,10539,5646,The doctor on the plane gave the little boy a lolly  pop,"The doctor on the airplane gave the little boy a lolly pop
",56,62.62453743239397,60,6,Transcription,D1,18763,13117,3699,0,4,52,0.06451612903225806,0.967741935483871,0.4262295081967213
29,Speech,14,2810,5510,The mother could not afford to take her baby to the park,"The mother could not afford to take her baby to the park
",56,234.87544483985764,0,0,Transcription,D1,9970,4460,0,0,0,56,0.0,0.0,1.0
29,Speech,15,3705,4960,The baby jumped out of the present for his family,"The baby jumped out of the present for his family
",49,155.46558704453443,0,0,Transcription,D2,10055,5095,0,0,0,49,0.0,0.0,1.0
29,Speech,16,4153,4527,A teddy bear cost too much money for the teenagers to buy,"A teddy bear cost too much money for the teenagers to buy
",57,161.8107392246569,5,1,Transcription,D1,12447,7920,185,0,0,57,0.0,0.08620689655172414,0.9047619047619048
29,Speech,17,3970,4584,The baby showed Grandpa how to use a smartphone,"The baby showed Grandpa how to use a smartphone
",47,139.04282115869017,60,2,Transcription,D2,9975,5391,727,0,0,47,0.0,1.2244897959183674,0.43119266055045874
29,Speech,18,2504,3798,The waitress serve hot dogs and broccoli,"The waitress serve hot dogs and broccoli
",40,186.9009584664537,0,0,Transcription,D2,7621,3823,0,0,0,40,0.0,0.0,1.0
29,Speech,19,3636,8202,Tell me when on a sail cruise and met a little kitty cat,"Tell me went on a sail cruise and met a little kitty cat
",56,181.5181518151815,0,0,Transcription,D1,14094,5892,0,0,2,54,0.03571428571428571,0.0,0.9642857142857143
29,Speech,20,3956,4943,The boy cried because the swing broke just in time for the rain,"The boy cried because the swing broke just in time for the rain
",63,188.06875631951468,0,0,Transcription,D2,10076,5133,0,0,0,63,0.0,0.0,1.0
29,Keyboard,1,9900,1385,The family bought a new teddy bear,"The family bought a new teddy bear
",34,40.0,0,0,Transcription,C2,12237,10852,0,0,0,34,0.0,0.0,1.0
29,Keyboard,2,15611,1797,The baby went outside the house for sunshine,"The baby went outside the house for sunshine
",44,33.053616039971814,0,0,Transcription,C2,18698,16902,0,1,0,44,0.0,0.0,1.0
29,Keyboard,3,18622,1334,The siblings spent all their money on a giant teddy bear,"The siblings spent all their money on a giant teddy bear
",56,35.44195038126947,0,0,Transcription,C1,21306,19972,0,2,0,56,0.0,0.0,1.0
29,Keyboard,4,19059,1329,The child cried because a man told him Santa wasn't real,"The child cried because a man told him Santa wasn't real
",56,34.62930898787974,5,1,Transcription,C1,22346,21017,950,2,0,56,0.0,0.08771929824561403,0.9032258064516129
29,Keyboard,5,22801,1231,The teenagers went to Bruce's house to drink a cup of tea,"The teenagers went to Bruce's house to drink a cup of tea
",57,29.472391561773605,7,2,Transcription,C1,24806,23575,1177,1,0,57,0.0,0.11864406779661017,0.8636363636363636
29,Keyboard,6,13582,1288,The mother needed money to buy a playground,"The mother needed money to buy a playground
",43,37.10793697540863,6,1,Transcription,C2,16329,15041,572,1,0,43,0.0,0.13636363636363635,0.86
29,Keyboard,7,42674,1219,A group of friends won a teddy bear in an amusement park,"A group of friends won a teddy bear in an amusement park
",56,15.466091765477808,4,4,Transcription,C1,46447,45229,8666,2,0,56,0.0,0.06666666666666667,0.875
29,Keyboard,8,29763,1226,The girl had to choose between healthy broccoli and s hot dog for lunch,"The girl had to choose between healthy broccoli and a hot dog for lunch
",71,28.22296139502066,4,1,Transcription,C2,32089,30863,684,5,1,70,0.013888888888888888,0.05555555555555555,0.9210526315789473
29,Keyboard,9,31397,1179,The teacher and her little daughters entered the airplane,"The teacher and her little daughters entered the airplane
",57,21.40331878841928,5,3,Transcription,C1,35037,33859,9653,1,0,57,0.0,0.08333333333333333,0.8769230769230769
29,Keyboard,10,23082,1298,Mother's wonder why their children are upset about pet dogs,"Mothers wonder why their children are upset about pet dogs
",59,30.153366259422924,2,2,Transcription,C2,25204,23906,1324,2,1,57,0.016666666666666666,0.03333333333333333,0.9193548387096774
29,Keyboard,11,23537,1425,"Sally puts broccoli on her hotdog, she loves vegetables","Sally puts broccoli on her hotdog, she loves vegetables
",55,27.531121213408678,22,4,Transcription,C1,25849,24424,676,5,0,55,0.0,0.3728813559322034,0.6790123456790124
29,Keyboard,12,26151,1217,The dog hypnotized the girl into thinking the boy is sad,"The dog hypnotizes the girl into thinking the boy is sad
",56,25.23804061030171,0,0,Transcription,C1,28543,27326,0,1,1,55,0.017857142857142856,0.0,0.9821428571428571
29,Keyboard,13,22684,1182,The cat ran past the baby and knocked the sail boat toy down,"The cat ran past the baby and knocked the sail boat toy down
",60,31.211426556162934,1,1,Transcription,C2,24551,23369,697,0,0,60,0.0,0.01639344262295082,0.967741935483871
29,Keyboard,14,25982,1243,The girl was confused when she saw a dog and a crying boy,"The girl was confused when she saw a dog and a crying boy
",57,25.864059733661772,4,4,Transcription,C1,28373,27130,2830,0,0,57,0.0,0.06557377049180328,0.8769230769230769
29,Keyboard,15,18824,2137,The teenagers gave a gift to their little brother Bobby,"The teenagers gave a gift to their little brother Bobby
",55,34.42413939651509,0,0,Transcription,C1,22180,20043,0,1,0,55,0.0,0.0,1.0
29,Keyboard,16,22438,1128,The baby loves being in the house when the sun is shining,"The baby loves being in the house when the sun is shining
",57,29.949193332739107,9,9,Transcription,C1,24846,23719,4235,2,0,57,0.0,0.13636363636363635,0.76
29,Keyboard,17,16856,2456,The boy cried because his dad explained Santa is not real,"The boy cried because his dad explained Santa is not real
",57,39.8671096345515,8,2,Transcription,C2,20601,18145,1454,3,0,57,0.0,0.13559322033898305,0.8507462686567164
29,Keyboard,18,34348,1916,Grandfathers let their grandchildren okay with smartphones,"Grandfathers let their grandchildren play with smartphones
",58,19.91382322114825,19,19,Transcription,C2,37419,35503,6949,2,2,56,0.025974025974025976,0.24675324675324675,0.5833333333333334
29,Keyboard,19,12289,1328,The man fried a turtle in the pan,"The man fried a turtle in the pan
",33,31.247457075433317,0,0,Transcription,C2,15800,14472,0,0,0,33,0.0,0.0,1.0
29,Keyboard,20,10665,1383,The family gave the boy a present,"The family gave the boy a present
",33,36.0056258790436,0,0,Transcription,C2,12920,11537,0,1,0,33,0.0,0.0,1.0
24,Keyboard,1,27343,1801,"The artist loved drawing cartoons, so he created a turtle character that had a pan on its back rather than a shell","The artist loved drawing cartoons, so he created a turtle character that had a pan on its back rather than a shell
",114,49.59221738653403,36,11,Transcription,D2,33863,32062,3662,6,0,114,0.0,0.288,0.7080745341614907
24,Keyboard,2,11960,1536,The mother could not afford to take her baby to the park,"The mother could not afford to take her baby to the park
",56,55.18394648829431,11,3,Transcription,D1,14121,12585,1450,2,0,56,0.0,0.1864406779661017,0.8
24,Keyboard,3,12417,1337,The woman thinks that hot dogs taste better than broccoli,"The woman thinks that hot dogs taste better than broccoli
",57,54.11935250060401,10,3,Transcription,D1,15480,14143,1544,2,0,57,0.0,0.16666666666666666,0.8142857142857143
24,Keyboard,4,21337,2250,"While at the park, the mom found a bag of cash hidden underneath the sand","While at the park, the mom found a bag of cash hidden underneath the sand
",73,40.49304025870554,25,16,Transcription,D2,24083,21833,4293,1,0,73,0.0,0.2808988764044944,0.6403508771929824
24,Keyboard,5,26076,4270,"The boy lost his beloved dog and began to cry, but his friend didn't understand how he could get upset at such a small thing","The boy had lost his beloved dog and began to cry, but his friend didn't understand how he could get upset at such a small thing
",124,56.60377358490567,23,6,Transcription,D2,31208,26938,4123,7,4,120,0.03076923076923077,0.17692307692307693,0.7843137254901961
24,Keyboard,6,27792,4757,"Being an adult meant having so many more freedoms - having your own place, eating the food you want, and playing soccer whenever you wanted!","Being an adult meant having so many more freedoms - having your own place, eating the food you want, and playing soccer whenever you wanted!
",140,60.01727115716753,22,6,Transcription,D2,33583,28826,2820,4,0,140,0.0,0.1506849315068493,0.8333333333333334
24,Keyboard,7,28081,1122,"To the elf's surprise, Santa didn't ride a sleigh - he rode a bike instead","To the elf's surprise, Santa didn't ride a sleigh - he rode a bike instead
",74,31.195470246786087,42,17,Transcription,D2,30000,28878,7414,5,0,74,0.0,0.46153846153846156,0.556390977443609
24,Keyboard,8,17174,3045,Joe saw someone using a Santa Claus costume while biking,"Joe saw someone using a Santa Claus costume while biking
",56,38.43018516361943,30,10,Transcription,D1,20919,17875,4445,4,0,56,0.0,0.45454545454545453,0.5833333333333334
24,Keyboard,9,15971,1875,The man's new house purchase called for drinks and a celebration with friends,"The man's new house purchase called for drinks and a celebration with friends
",77,57.10350009392023,19,4,Transcription,D2,18408,16533,1191,3,0,77,0.0,0.2345679012345679,0.77
24,Keyboard,10,13118,1153,The baby stays in the house so that he's not sunburned,"The baby stays in the house so that he's not sunburned
",54,48.483000457386794,6,6,Transcription,D1,15047,13894,1926,1,0,54,0.0,0.1,0.8181818181818182
24,Keyboard,11,13771,1389,Tell me went on a daily cruise and met a little kitty cat,"Tell me went on a sail cruise and met a little kitty cat
",57,48.79819911408032,5,2,Transcription,D1,15942,14553,1990,1,2,54,0.034482758620689655,0.08620689655172414,0.8571428571428571
24,Keyboard,12,12049,1671,The woman found money on the ground next to the swing set,"The woman found money on the ground next to the swing set
",57,55.7722632583617,4,4,Transcription,D1,15048,13377,2063,0,0,57,0.0,0.06557377049180328,0.8769230769230769
24,Keyboard,13,10998,1695,The doctor on the airplane gave the little boy a lolly pop,"The doctor on the airplane gave the little boy a lolly pop
",58,62.19312602291326,13,3,Transcription,D1,13451,11756,22,3,0,58,0.0,0.21311475409836064,0.7837837837837838
24,Keyboard,14,15498,870,Everyone pitched in to playing the carnival game and eventually won the plushie,"Everyone pitched in to playing the carnival game and eventually won the plushie
",79,60.39488966318235,7,7,Transcription,D2,19161,18291,1607,1,0,79,0.0,0.08139534883720931,0.8494623655913979
24,Keyboard,15,11482,1029,The person makes a soccer ball shaped cake in the house,"The person makes a soccer ball shaped cake in the house
",55,56.436160947570116,11,2,Transcription,D1,13083,12054,738,2,0,55,0.0,0.19298245614035087,0.8088235294117647
24,Keyboard,16,14707,836,The man was torn between his love and his love for soccer,"The man was torn between his love and his love for soccer
",57,45.692527367920036,9,4,Transcription,D1,16616,15780,1289,1,0,57,0.0,0.14754098360655737,0.8142857142857143
24,Keyboard,17,29506,1215,"The little boy always looked forward to his older siblings coming home, as they would always spoil him with gifts","The little boy always looked forward to his older siblings coming home, as they would always spoil him with gifts
",113,45.55005761540026,26,18,Transcription,D2,32772,31557,6068,3,0,113,0.0,0.1984732824427481,0.7197452229299363
24,Keyboard,18,11908,1012,The teddy bear cost too much money for the teenagers to buy,"A teddy bear cost too much money for the teenagers to buy
",59,58.44810211622439,2,2,Transcription,D1,13557,12545,883,0,3,56,0.04918032786885246,0.03278688524590164,0.8888888888888888
24,Keyboard,19,19130,3241,"When asked what he thought sailboat saild were made of, the boy responded ""cat fur""","When asked what he thought sailboat sails were made of, the boy responded ""cat fur""
",83,51.437532671197076,5,5,Transcription,D2,22983,19742,1493,0,1,82,0.011363636363636364,0.056818181818181816,0.8817204301075269
24,Keyboard,20,27704,1038,"When it came to choosing between playing soccer forever or moving in with the love of his life, the answer was obvious","When it came to choosing between playing soccer forever or moving in with the love of his life, the answer was obvious
",118,50.67860236788912,15,9,Transcription,D2,29622,28584,2669,1,0,118,0.0,0.11811023622047244,0.8309859154929577
24,Speech,1,2867,2934,The girl was confused when she saw a dog and a crying boy,"The girl was confused when she saw a dog and a crying boy
",57,234.39134984304152,0,0,Transcription,C1,8097,5163,0,0,0,57,0.0,0.0,1.0
24,Speech,2,10210,3411,"Sally put broccoli on her hotdog, she loves vegetables","Sally puts broccoli on her hotdog, she loves vegetables
",54,62.29187071498531,44,3,Transcription,C1,14656,11245,6909,0,1,54,0.017241379310344827,0.7586206896551724,0.5294117647058824
24,Speech,3,4116,3493,The dog hypnotizes the girl into thinking the boy is sad,"The dog hypnotizes the girl into thinking the boy is sad
",56,160.34985422740527,0,0,Transcription,C1,9799,6307,0,0,0,56,0.0,0.0,1.0
24,Speech,4,13552,4155,The teenagers gave a gift to their little brother Bobby,"The teenagers gave a gift to their little brother Bobby
",55,47.815820543093274,17,7,Transcription,C1,19946,15791,8316,0,0,55,0.0,0.27419354838709675,0.6962025316455697
24,Speech,5,3443,3073,A group of friends won a teddy bear in an amusement park,"A group of friends won a teddy bear in an amusement park
",56,191.6932907348243,56,1,Transcription,C1,8054,4981,760,0,0,56,0.0,0.9824561403508771,0.49557522123893805
24,Speech,6,3406,2833,The boy was sad when his dad told him Santa wasn't real,"The boy was sad when his dad told him Santa wasn't real
",55,190.25249559600707,0,0,Transcription,C2,7893,5061,0,0,0,55,0.0,0.0,1.0
24,Speech,7,3232,2983,One day he was so angry he hit his pet turtle with a pan,"One day he was so angry he hit his pet turtle with a pan
",56,204.2079207920792,0,0,Transcription,C2,8602,5619,0,0,0,56,0.0,0.0,1.0
24,Speech,8,3049,2837,The teacher and her little daughters entered the airplane,"The teacher and her little daughters entered the airplane
",57,220.4001311905543,60,1,Transcription,C1,10121,7284,632,0,0,57,0.0,1.0344827586206897,0.4830508474576271
24,Speech,9,2774,3141,"For Christmas, the man wanted a new bike","For Christmas, the man wanted a new bike
",40,168.7094448449892,0,0,Transcription,C2,7622,4481,0,0,0,40,0.0,0.0,1.0
24,Speech,10,4425,3069,For the boy's birthday he invited all his friends over and received many gifts,"For the boy's birthday he invited all his friends over and received many gifts
",78,208.81355932203394,0,0,Transcription,C2,9798,6729,0,0,0,78,0.0,0.0,1.0
24,Speech,11,2554,2713,The baby loves being in the house when the sun is shining,"The baby loves being in the house when the sun is shining
",57,263.1166797180893,0,0,Transcription,C1,7612,4899,0,0,0,57,0.0,0.0,1.0
24,Speech,12,3252,3029,The young mom was tight on a budget so she brought her child to the park,"The young mom was tight on a budget so she brought her child to the park
",72,261.99261992619927,0,0,Transcription,C2,9390,6361,0,0,0,72,0.0,0.0,1.0
24,Speech,13,2980,2881,The child cried because a man told him Santa wasn't real,"The child cried because a man told him Santa wasn't real
",56,221.47651006711408,0,0,Transcription,C1,8268,5387,0,0,0,56,0.0,0.0,1.0
24,Speech,14,2797,2760,The siblings spent all their money on a giant teddy bear,"The siblings spent all their money on a giant teddy bear
",56,235.9671076153021,55,1,Transcription,C1,7807,5047,730,0,0,56,0.0,0.9649122807017544,0.5
24,Speech,15,2686,3044,The teenagers went to Bruce's house to drink a cup of tea,"The teenagers went to Bruce's house to drink a cup of tea
",57,250.1861504095309,0,0,Transcription,C1,7448,4404,0,0,0,57,0.0,0.0,1.0
24,Speech,16,6749,3414,Her friends surprised her by buying a new teddy bear,"Her friends surprised her by buying a new teddy bear
",52,90.68010075566752,50,1,Transcription,C2,12593,9180,661,0,0,52,0.0,0.9433962264150944,0.5048543689320388
24,Speech,17,3504,3075,"When the girl is at home, she loved to cook and play soccer","When the girl is at home, she loved to cook and play soccer
",59,198.63013698630138,0,0,Transcription,C2,10256,7181,0,0,0,59,0.0,0.0,1.0
24,Speech,18,6969,2875,The grandma loved her grandson so much she bought him a teddy bear,"The grandma loved her grandson so much she bought him a teddy bear
",66,111.92423590185106,1,1,Transcription,C2,11884,9009,3138,0,0,66,0.0,0.014925373134328358,0.9705882352941176
24,Speech,19,3798,2972,The teacher taught her students that broccoli is healthy while hot dogs are not,"The teacher taught her students that broccoli is healthy while hot dogs are not
",79,246.44549763033174,0,0,Transcription,C2,9498,6526,0,0,0,79,0.0,0.0,1.0
